bat_landing_to_food,risk,reward,month,season,bat_start_hour,sin_hour,cos_hour,bat_landing_to_food_lag1,log1p_seconds_after_rat_arrival,log1p_hours_after_sunset,log1p_bat_start_hour,log1p_rat_start_hour,log1p_rat_end_hour
2.0,1,0,2,0,21,0.8955500271044435,0.44496083979742573,1.0,4.330733340286331,1.6560564080469538,3.091042453358316,3.091042453358316,3.091042453358316
6.0,0,1,4,1,23,0.8979955800811771,0.44000447515300384,2.0,5.945420608606575,1.660078215849444,3.1780538303479458,3.1780538303479458,3.1780538303479458
3.0,1,0,5,1,23,0.9024913399569335,0.4307080000449708,6.0,3.367295829986474,1.6675495755542191,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,1,0,5,1,23,0.9033040974440171,0.4290008246388923,3.0,4.007333185232471,1.6689115453403895,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,1,0,2,0,21,0.9101421282745099,0.4142961577663321,1.0,1.9459101490553132,1.68051749405296,3.091042453358316,3.091042453358316,3.091042453358316
11.0,1,0,5,1,23,0.9122691081410989,0.40959135041092376,1.0,5.855071922202427,1.6841845695565774,3.1780538303479458,3.1780538303479458,3.1780538303479458
4.0,1,0,2,0,21,0.9127153600746175,0.40859597585372925,11.0,4.532599493153256,1.684957586039694,3.091042453358316,3.091042453358316,3.091042453358316
2.0,0,1,4,1,23,0.913101233325169,0.40773292447391984,4.0,2.5649493574615367,1.6856270507298707,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,0,1,4,1,23,0.9136637338723534,0.4064708862962135,2.0,3.1780538303479458,1.6866046937005728,3.1780538303479458,3.1780538303479458,3.1780538303479458
9.0,1,0,4,1,23,0.9136637338723534,0.4064708862962135,6.0,3.4657359027997265,1.6866046937005728,3.1780538303479458,3.1780538303479458,3.1780538303479458
13.0,1,0,2,0,21,0.9140475976681013,0.4056069392862663,9.0,4.927253685157205,1.6872730569860583,3.091042453358316,3.091042453358316,3.091042453358316
4.0,0,1,4,1,23,0.9144600758486325,0.4046761293663282,13.0,4.07753744390572,1.6879923336508764,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,1,0,2,0,21,0.9145777526606161,0.404410106622296,4.0,5.049856007249537,1.6881977462536693,3.091042453358316,3.091042453358316,3.091042453358316
2.0,0,1,2,0,21,0.9146659595637385,0.40421056692687474,1.0,5.0689042022202315,1.688351778159087,3.091042453358316,3.091042453358316,3.091042453358316
1.0,1,0,2,0,21,0.9165954881087728,0.39981584658269936,2.0,5.41610040220442,1.6917344885138417,3.091042453358316,3.091042453358316,3.091042453358316
16.0,1,1,5,1,23,0.917581249833301,0.3975482988950617,1.0,6.272877006546167,1.693472641315881,3.1780538303479458,3.1780538303479458,3.1780538303479458
5.0,1,0,4,1,23,0.9182161068341881,0.3960797661459961,16.0,5.236441962829949,1.6945957206927746,3.1780538303479458,3.1780538303479458,3.1780538303479458
4.0,1,0,4,1,23,0.9185039013668217,0.395411915821878,5.0,5.288267030694535,1.6951057947053951,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,4,1,23,0.919278519789124,0.3936076765693438,4.0,5.41610040220442,1.6964816962652896,3.1780538303479458,3.1780538303479458,3.1780538303479458
22.0,1,1,5,1,23,0.9198500264725578,0.39227022420575697,1.0,5.303304908059076,1.6974996635542952,3.1780538303479458,3.1780538303479458,3.1780538303479458
3.0,0,1,4,1,23,0.9217785868982094,0.38771669648848023,22.0,5.746203190540153,1.7009530213307102,3.1780538303479458,3.1780538303479458,3.1780538303479458
28.0,0,1,5,1,23,0.9234057247197155,0.38382530864295145,3.0,5.7899601708972535,1.7038891376243295,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,5,1,23,0.9237681753383976,0.38295216180610264,28.0,5.8289456176102075,1.7045460516477813,3.1780538303479458,3.1780538303479458,3.1780538303479458
0.010238211,1,0,4,1,23,0.9242964256622602,0.38167540857117027,2.0,5.998936561946683,1.7055053812408942,3.1780538303479458,3.1780538303479458,3.1780538303479458
22.0,1,0,5,1,23,0.9244628749177717,0.3812720720152059,0.010238211,4.477336814478207,1.7058081361932522,3.1780538303479458,3.1780538303479458,0.0
4.0,1,0,5,1,23,0.9257606362211959,0.3781100956379328,22.0,6.4457198193855785,1.7081765518031726,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,4,1,23,0.9296157727154841,0.36853020923472934,4.0,6.393590753950631,1.7152983030736078,3.1780538303479458,3.1780538303479458,3.1780538303479458
10.0,0,1,5,1,23,0.9329011655654619,0.3601324968488717,2.0,4.875197323201151,1.7214760828849012,3.1780538303479458,3.1780538303479458,0.0
26.0,1,1,4,1,23,0.9373580137790569,0.34836755590063406,10.0,4.727387818712341,1.730031808673423,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,0,1,4,1,23,0.9377122039708955,0.34741304311157595,26.0,4.844187086458591,1.7307209885963737,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,1,0,4,1,23,0.9387438825029442,0.34461561639498967,6.0,6.856461984594587,1.7327365732032953,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,1,0,2,0,22,0.9390192548618138,0.3438645649071216,2.0,4.499809670330265,1.7332766493966012,3.1354942159291497,3.1354942159291497,3.1354942159291497
24.0,1,1,4,1,23,0.9394685679042136,0.3426350973265959,1.0,5.2832037287379885,1.734159781629396,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,4,1,23,0.9410038753468272,0.33839578393096587,24.0,5.556828061699537,1.737195725553522,3.1780538303479458,3.1780538303479458,3.1780538303479458
15.0,1,0,0,0,21,0.941274271385225,0.33764292681502106,1.0,4.48863636973214,1.7377333992962365,3.091042453358316,3.091042453358316,3.091042453358316
19.0,0,1,4,1,23,0.9417154383927779,0.33641051275591555,15.0,5.662960480135946,1.7386126061130642,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,0,1,0,0,21,0.9418865676579001,0.33593108469687627,19.0,4.736198448394496,1.7389543113225203,3.091042453358316,3.091042453358316,3.091042453358316
3.0,0,1,0,0,21,0.94208184501304,0.33538306053947686,6.0,4.804021044733257,1.7393446884904118,3.091042453358316,3.091042453358316,3.091042453358316
5.0,0,1,0,0,21,0.942252451201525,0.3349034460926279,3.0,4.859812404361672,1.7396861436777393,3.091042453358316,3.091042453358316,3.091042453358316
6.0,0,1,0,0,21,0.9428597652562225,0.3331898303684867,5.0,5.0369526024136295,1.740904675176406,3.091042453358316,3.091042453358316,3.091042453358316
2.0,1,0,2,0,22,0.9431985000240108,0.33222972406522566,6.0,5.560681631015528,1.7415864048677812,3.1354942159291497,3.1354942159291497,3.1354942159291497
2.0,0,1,4,1,23,0.9433433728264756,0.33181814438690516,2.0,4.394449154672439,1.7418784325735315,3.1780538303479458,3.1780538303479458,3.1780538303479458
10.0,1,0,0,0,21,0.9441848835893164,0.3294160068992231,2.0,5.342334251964811,1.743580229556244,3.091042453358316,3.091042453358316,3.091042453358316
1.0,1,0,0,0,21,0.944376370237481,0.3288666467385833,10.0,5.37989735354046,1.7439688053917064,3.091042453358316,3.091042453358316,3.091042453358316
1.0,0,1,4,1,23,0.945660541493987,0.32515556317138283,1.0,5.181783550292085,1.746587750581334,3.1780538303479458,3.1780538303479458,3.1780538303479458
11.0,1,0,4,1,23,0.946742963373094,0.3219903124373967,1.0,5.4116460518550396,1.7488133067178666,3.1780538303479458,3.1780538303479458,3.1780538303479458
3.0,0,1,4,1,23,0.9470002341439423,0.3212328696309243,11.0,5.459585514144159,1.7493447717865476,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,1,0,4,1,23,0.9470936369216378,0.32095738486993075,3.0,5.476463551931511,1.749537961818555,3.1780538303479458,3.1780538303479458,3.1780538303479458
25.0,0,1,4,1,23,0.9471169751156207,0.32088850937332847,6.0,5.480638923341991,1.7495862535389581,3.1780538303479458,3.1780538303479458,3.1780538303479458
3.0,1,0,4,1,23,0.9476523704718267,0.3193039065516232,25.0,5.572154032177765,1.750696319069616,3.1780538303479458,3.1780538303479458,3.1780538303479458
4.0,1,0,2,0,22,0.9481851146622191,0.31771841044074606,3.0,6.154858094016418,1.7518051537210222,3.1354942159291497,3.1354942159291497,3.1354942159291497
11.0,1,0,4,1,23,0.9482313149396969,0.3175804990356512,4.0,5.662960480135946,1.751901516120515,3.1780538303479458,3.1780538303479458,3.1780538303479458
4.0,0,1,5,1,0,0.9489219109087191,0.3155110251597316,11.0,2.833213344056216,1.7533458377234095,0.0,0.0,0.0
19.0,1,0,5,1,0,0.9494939575466143,0.3137853160721008,4.0,3.7376696182833684,1.754547847551548,0.0,0.0,0.0
4.0,1,0,5,1,0,0.9496991261745482,0.3131638065666266,19.0,3.9318256327243257,1.7549802176671216,0.0,0.0,0.0
15.0,0,1,4,1,23,0.9497901816430266,0.3128875370712399,4.0,5.87493073085203,1.7551723221533655,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,1,0,4,1,23,0.9499038879815473,0.31254216291172604,15.0,5.8888779583328805,1.7554124009195697,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,1,0,5,1,0,0.9499720515519089,0.3123349184293317,6.0,4.143134726391533,1.7555564206216983,0.0,0.0,0.0
14.0,1,0,5,1,0,0.9515944039062602,0.30735661771676476,1.0,4.90527477843843,1.7590066828136524,0.0,0.0,0.0
5.0,0,1,5,1,0,0.9532785833175899,0.3020926059803665,14.0,5.351858133476067,1.7626357575442184,0.0,0.0,0.0
11.0,1,1,4,1,0,0.9534322413210508,0.3016072963466195,5.0,5.1647859739235145,1.762969352915101,0.0,0.0,0.0
5.0,1,0,5,1,0,0.9537606765550342,0.30056708378876656,11.0,5.0369526024136295,1.763683825840783,0.0,0.0,0.0
12.0,0,1,4,1,0,0.9555789299059175,0.2947353197698937,5.0,5.225746673713202,1.7676754676547537,0.0,0.0,0.0
2.0,1,0,2,0,22,0.9558143955039302,0.29397081716976,12.0,3.258096538021482,1.7681970048545421,3.1354942159291497,3.1354942159291497,3.1354942159291497
14.0,1,0,4,1,0,0.956049249391642,0.2932061267055616,2.0,5.337538079701318,1.7687182700245065,0.0,0.0,0.0
5.0,1,0,4,1,0,0.9566442984545973,0.29125879597758286,14.0,5.4638318050256105,1.7700439022989802,0.0,0.0,0.0
3.0,1,0,4,1,0,0.9567924411013182,0.290771774165548,5.0,5.802118375377063,1.7703750360563426,0.0,0.0,0.0
0.016181067,1,0,4,1,0,0.9572143393141256,0.2893798690500463,3.0,5.572154032177765,1.7713205283973512,0.0,0.0,0.0
6.0,0,1,4,1,0,0.9574874873801273,0.28847480221067917,0.016181067,5.8971538676367405,1.7719346194249572,0.0,0.0,0.0
5.0,1,0,4,1,0,0.9575294342454198,0.2883355381385483,6.0,5.902633333401366,1.7720290615839736,0.0,0.0,0.0
5.0,1,0,4,1,0,0.9575294342454198,0.2883355381385483,5.0,5.902633333401366,1.7720290615839736,0.0,0.0,0.0
2.0,0,1,4,1,0,0.9576970189910615,0.2877784213863754,5.0,5.924255797414532,1.77240674071224,0.0,0.0,0.0
4.0,0,1,4,1,0,0.9582810126570211,0.28582774669551264,2.0,5.996452088619021,1.773727495658925,0.0,0.0,0.0
3.0,1,0,4,1,0,0.9584263903169591,0.28533989266137305,4.0,5.771441123130016,1.77405741192915,0.0,0.0,0.0
1.0,1,0,4,1,0,0.9584263903169591,0.28533989266137305,3.0,6.013715156042802,1.77405741192915,0.0,0.0,0.0
18.0,1,0,4,1,0,0.9588610331170747,0.2838758869112628,1.0,5.834810737062605,1.775046508512606,0.0,0.0,0.0
7.0,1,0,4,1,0,0.9589641898474353,0.283527216665794,18.0,6.075346031088684,1.7752818633961325,0.0,0.0,0.0
16.0,1,0,2,0,22,0.9590878106678389,0.2831087625425461,7.0,5.204006687076795,1.7755642163956689,3.1354942159291497,3.1354942159291497,3.1354942159291497
6.0,0,1,4,1,0,0.9592728994850208,0.2824809804457658,16.0,6.1092475827643655,1.7759875963855363,0.0,0.0,0.0
2.0,1,0,2,0,22,0.9594985611330127,0.2817135268028114,6.0,5.308267697401205,1.7765048175843146,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,0,1,2,0,22,0.9596009316390873,0.2813646246374901,2.0,5.332718793265369,1.7767398297073052,3.1354942159291497,3.1354942159291497,3.1354942159291497
5.0,1,1,4,1,0,0.9602327964311931,0.2792006028967898,1.0,6.208590026096629,1.7781956732780324,0.0,0.0,0.0
18.0,0,1,4,1,0,0.9602530978760527,0.2791307722545901,5.0,6.210600077024653,1.7782426005733794,0.0,0.0,0.0
0.07570842,1,0,2,0,22,0.9604963198074277,0.27829268699767795,18.0,5.5254529391317835,1.778805558103739,3.1354942159291497,3.1354942159291497,3.1354942159291497
3.0,0,1,4,1,0,0.9607186305969547,0.2775242562802613,0.07570842,6.255750041753367,1.7793213240511754,0.0,0.0,0.0
10.0,1,0,4,1,0,0.9612015383199571,0.2758470640252456,3.0,6.300785794663244,1.7804457093277817,0.0,0.0,0.0
11.0,1,0,4,1,0,0.9622377917315805,0.2722102719655001,10.0,6.2324480165505225,1.7828775488277862,0.0,0.0,0.0
7.0,0,1,4,1,0,0.9628097264997636,0.270180366713517,11.0,5.087596335232384,1.7842312028072635,0.0,0.0,0.0
1.0,0,1,4,1,0,0.9636304532319439,0.2672383759941644,7.0,6.363028103540465,1.7861884242344657,0.0,0.0,0.0
2.0,0,1,4,1,0,0.9643075253970523,0.264784811616175,1.0,5.476463551931511,1.7878165208470902,0.0,0.0,0.0
0.093784466,0,1,4,1,0,0.9654347318377902,0.26064492813268825,2.0,6.513230110912307,1.7905550405282546,0.0,0.0,0.0
0.019265878,0,1,4,1,0,0.9658881723382791,0.25895953069354094,0.093784466,6.548219102762372,1.7916668722744227,0.0,0.0,0.0
1.0,0,1,4,1,0,0.9661513206658158,0.25797601744290105,0.019265878,6.568077911411976,1.7923148704642302,0.0,0.0,0.0
18.0,1,0,5,1,0,0.9661700786714578,0.2579057561978585,1.0,6.639875833826536,1.7923611400212096,0.0,0.0,0.0
20.0,1,0,5,1,0,0.9663573775490916,0.257203069298254,18.0,6.652863029353347,1.7928237175481925,0.0,0.0,0.0
6.0,0,1,4,1,0,0.9679653029439318,0.2510839945051503,20.0,6.697034247666484,1.796839138501835,0.0,0.0,0.0
10.0,1,0,4,1,0,0.9682567971001165,0.24995754613418622,6.0,6.716594773520978,1.7975758545494949,0.0,0.0,0.0
0.058920205,0,1,4,1,0,0.9689438413392091,0.24728087740627575,10.0,6.761572768804055,1.7993233832351305,0.0,0.0,0.0
17.0,1,0,4,1,0,0.9699251407326281,0.2434034128248646,0.058920205,3.367295829986474,1.801847304323451,0.0,0.0,0.0
20.0,1,0,4,1,0,0.9708735025201378,0.23959265870280752,17.0,4.418840607796598,1.8043191539754766,0.0,0.0,0.0
0.099179779,1,0,4,1,0,0.9729945348587531,0.23082815065541432,20.0,5.332718793265369,1.8099722349978906,0.0,0.0,0.0
7.0,0,1,4,1,0,0.9735124371150424,0.22863406304033213,0.099179779,4.0943445622221,1.8113805259563294,0.0,0.0,0.0
7.0,1,1,4,1,0,0.973942991874427,0.22679296412959965,7.0,2.3978952727983707,1.8125601458562852,0.0,0.0,0.0
11.0,0,1,4,1,0,0.9746962121321372,0.22353365307099476,7.0,5.736572297479192,1.8146437630797425,0.0,0.0,0.0
4.0,0,1,4,1,0,0.974842305791062,0.2228956680601165,11.0,4.189654742026425,1.8150509199991103,0.0,0.0,0.0
0.02018894,1,0,4,1,0,0.9749556454645524,0.22239939158369593,4.0,4.290459441148391,1.815367482959363,0.0,0.0,0.0
0.095162728,0,1,5,1,0,0.975374409358638,0.22055557478397164,0.02018894,2.4849066497880004,1.8165424120474716,0.0,0.0,0.0
13.0,1,1,4,1,0,0.9760118519994223,0.21771739654115327,0.095162728,4.9344739331306915,1.8183473037745834,0.0,0.0,0.0
1.0,0,1,1,0,22,0.9763903537589708,0.2160136039383445,13.0,5.1298987149230735,1.81942867711597,3.1354942159291497,3.1354942159291497,3.1354942159291497
12.0,1,1,4,1,0,0.9764217613618515,0.2158715913199774,1.0,5.10594547390058,1.819518738880341,0.0,0.0,0.0
20.0,1,1,4,1,0,0.9767191030904323,0.21452224513607332,12.0,5.214935757608986,1.8203739206945535,0.0,0.0,0.0
9.0,1,1,4,1,0,0.9767814637519198,0.21423812002222425,20.0,5.236441962829949,1.8205538657937759,0.0,0.0,0.0
21.0,1,1,4,1,0,0.9769680498076646,0.21338563600910085,9.0,5.298317366548036,1.8210935068915457,0.0,0.0,0.0
1.0,1,0,4,1,0,0.9773851479961874,0.21146695362744264,21.0,5.424950017481403,1.8223066357892506,0.0,0.0,0.0
6.0,0,1,4,1,0,0.9774619749435719,0.2111115523589651,1.0,5.44673737166631,1.8225311278948086,0.0,0.0,0.0
2.0,0,1,5,1,0,0.9779657911461703,0.20876520626734038,6.0,5.181783550292085,1.8240115131190353,0.0,0.0,0.0
3.0,0,1,5,1,0,0.9789268328133878,0.20421130232665757,2.0,5.488937726156687,1.8268763314257592,0.0,0.0,0.0
0.042360901,0,1,5,1,0,0.9790602791180946,0.20357055251975625,3.0,5.5254529391317835,1.8272785391044388,0.0,0.0,0.0
2.0,0,1,5,1,0,0.9793700227724127,0.20207513081713907,0.042360901,5.605802066295998,1.8282163951631945,0.0,0.0,0.0
3.0,1,0,5,1,0,0.9794434346252449,0.20171900844864274,2.0,5.6240175061873385,1.8284395646345297,0.0,0.0,0.0
2.0,0,1,5,1,0,0.9798521475934446,0.1997242320213411,3.0,5.720311776607412,1.8296883938945652,0.0,0.0,0.0
8.0,1,0,5,1,0,0.9805433457062676,0.19630269277612822,2.0,5.8664680569332965,1.8318256226523835,0.0,0.0,0.0
13.0,0,1,5,1,0,0.9808986133539581,0.19451969134327293,8.0,5.934894195619588,1.8329369560734254,0.0,0.0,0.0
4.0,1,0,5,1,0,0.9845541504443798,0.17508033825288755,13.0,6.476972362889683,1.8449491125920903,0.0,0.0,0.0
2.0,1,0,2,0,22,0.9851842506139012,0.17149924880980064,4.0,5.236441962829949,1.8471416151322022,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,1,0,2,0,22,0.9853955178987135,0.1702811595718278,2.0,5.3230099791384085,1.8478859722477892,3.1354942159291497,3.1354942159291497,3.1354942159291497
18.0,1,0,5,1,0,0.986643332084879,0.16289547339458882,1.0,6.709304340258298,1.8523840910444898,0.0,0.0,0.0
2.0,0,1,5,1,0,0.9874597712732849,0.1578708336486252,18.0,6.7912214627261855,1.8554295577621676,0.0,0.0,0.0
1.0,0,1,5,1,0,0.9877565039975903,0.15600348973807718,2.0,6.82001636467413,1.8565583731818283,0.0,0.0,0.0
8.0,1,0,5,1,0,0.987948612304707,0.1547822323304706,1.0,6.838405200847344,1.857295756337815,0.0,0.0,0.0
2.0,1,0,2,0,22,0.987948612304707,0.1547822323304706,8.0,6.042632833682381,1.857295756337815,3.1354942159291497,3.1354942159291497,3.1354942159291497
9.0,1,0,2,0,22,0.9881056853972477,0.15377631314879178,2.0,6.075346031088684,1.8579026050950445,3.1354942159291497,3.1354942159291497,3.1354942159291497
0.061201372,1,0,2,0,22,0.988962052947236,0.1481690177816815,9.0,6.240275845170769,1.8612768944015514,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,1,0,2,0,22,0.9890266097461131,0.14773748750438992,0.061201372,6.251903883165888,1.8615359841862402,3.1354942159291497,3.1354942159291497,3.1354942159291497
2.0,0,1,5,1,0,0.9890480868488288,0.1475936377377818,1.0,2.3978952727983707,1.861622332584531,0.0,0.0,0.0
19.0,1,0,5,1,0,0.989069542990598,0.14744978510791262,2.0,2.5649493574615367,1.8617086733720125,0.0,0.0,0.0
1.0,0,1,5,1,0,0.9904192938362648,0.13809280356656695,19.0,4.962844630259907,1.8673048997551824,0.0,0.0,0.0
25.0,1,0,3,1,0,0.9913687565411509,0.13110296928007548,1.0,6.249975242259483,1.8714602381395034,0.0,0.0,0.0
2.0,1,0,5,1,0,0.991501719800161,0.13009358029250748,25.0,5.537334267018537,1.8720585543417791,0.0,0.0,0.0
6.0,1,0,5,1,0,0.9917552465088821,0.1281465216933588,2.0,5.638354669333745,1.8732114398854154,0.0,0.0,0.0
22.0,1,0,5,1,0,0.9919036803626073,0.12699247569487923,6.0,5.6937321388027,1.873894004580647,0.0,0.0,0.0
5.0,0,1,4,1,0,0.9926433225415265,0.1210753245451728,22.0,4.174387269895637,1.877384855328678,0.0,0.0,0.0
20.0,1,1,5,1,0,0.9928009592918459,0.11977585411588877,5.0,5.983936280687191,1.8781495112707656,0.0,0.0,0.0
22.0,0,1,5,1,0,0.9929051053885787,0.11890942642740926,20.0,6.013715156042802,1.878658957208343,0.0,0.0,0.0
7.0,0,1,5,1,0,0.9931196477949067,0.11710407833940104,22.0,6.073044534100405,1.8797194702565916,0.0,0.0,0.0
4.0,0,1,4,1,0,0.9934726889148724,0.114070225651803,7.0,5.087596335232384,1.8814986039321373,0.0,0.0,0.0
4.0,0,1,4,1,0,0.993580085406183,0.11313095899992172,4.0,5.1647859739235145,1.8820486472979174,0.0,0.0,0.0
4.0,0,1,4,1,0,0.9942914830419978,0.10669792289517446,4.0,5.575949103146316,1.885806225036177,0.0,0.0,0.0
16.0,0,1,4,1,0,0.9943919094918466,0.10575788546089172,4.0,5.6240175061873385,1.8863539047667353,0.0,0.0,0.0
1.0,0,1,4,1,0,0.9945674098505966,0.10409451120532505,16.0,0.0,1.8873221424562625,0.0,0.0,0.0
4.0,1,0,5,1,0,0.9946728739088382,0.10308187963911286,1.0,6.4425401664681985,1.8879110458678547,0.0,0.0,0.0
2.0,0,1,4,1,0,0.9948217482930766,0.10163507821174021,4.0,2.1972245773362196,1.8887517351985579,0.0,0.0,0.0
0.043720185,1,0,4,1,0,0.9948438979434266,0.10141803944431604,2.0,2.4849066497880004,1.8888777776246277,0.0,0.0,0.0
28.0,1,0,4,1,0,0.9953472787017215,0.09635245083067472,0.043720185,4.68213122712422,1.8918142677791054,0.0,0.0,0.0
4.0,1,0,5,1,1,0.9956640285204919,0.09302226781983587,28.0,4.3694478524670215,1.893739276776573,0.6931471805599453,0.6931471805599453,0.6931471805599453
14.0,1,0,5,1,1,0.9960151649704723,0.08918402967371958,4.0,6.54534966033442,1.8959526371505606,0.6931471805599453,0.0,0.6931471805599453
14.0,0,1,2,0,22,0.9960861883731703,0.08838724643413756,14.0,5.703782474656201,1.89641140049925,3.1354942159291497,3.1354942159291497,3.1354942159291497
19.0,0,1,5,1,1,0.9964623672509239,0.08404017285016112,14.0,6.642486801367256,1.8989100484157413,0.6931471805599453,0.0,0.6931471805599453
17.0,0,1,4,1,0,0.9968137769509751,0.07976398987470304,19.0,5.820082930352362,1.9013609791431358,0.0,0.0,0.0
2.0,1,0,4,1,0,0.9968887392967747,0.07882157993396922,17.0,5.857933154483459,1.9019002080422838,0.0,0.0,0.0
0.071239584,0,1,4,1,0,0.9970805821496392,0.07635648433588692,2.0,5.950642552587727,1.9033091259779484,0.0,0.0,0.0
2.0,1,0,4,1,1,0.9975994308472284,0.06924865033548415,0.071239584,3.871201010907891,1.9073590529613365,0.6931471805599453,0.6931471805599453,0.6931471805599453
